Month,Day,Year,Description,Original Description,Amount,Transaction Type,Category,Account Name,Labels,Notes
8,10,2012,DMV,UTAH-DMV RENEWAL E     801-297-3Electronic Transaction,69,debit,Auto & Transport,SHARE DRAFT NO MIN,,
8,10,2012,Transfer to STUDENT SAVINGS,MOUNTAIN AMERICAMACU ORIGAutomatic Debit,208,debit,Transfer,SHARE DRAFT NO MIN,,
8,10,2012,Microsoft,DRI*MICROSOFT HUP      MINNETONKElectronic Transaction,21.24,debit,Electronics & Software,SHARE DRAFT NO MIN,,
8,9,2012,Smiths N Freedomelectronic,SMITHS          350 N. FREEDOMElectronic Transaction,26.42,debit,Groceries,SHARE DRAFT NO MIN,,
8,9,2012,UPS,THE UPS STORE 5266     PROVOElectronic Transaction,2.37,debit,Shipping,SHARE DRAFT NO MIN,,
8,9,2012,Panda Express,PANDA EXPRESS #724     PROVOElectronic Transaction,6.78,debit,Fast Food,SHARE DRAFT NO MIN,,
8,9,2012,Jiffy Lube,JIFFY LUBE #96  290 W 1230 NElectronic Transaction,36,debit,Service & Parts,SHARE DRAFT NO MIN,,
8,7,2012,Check 1088,SHARE DRAFT #   1088,236.95,debit,Mortgage & Rent,SHARE DRAFT NO MIN,,
8,7,2012,Check 1089,SHARE DRAFT #   1089,250,debit,Marc Tithing,SHARE DRAFT NO MIN,,
8,7,2012,Adobeorem Cafe Electronic,ADOBEOREM CAFE5125     OREMElectronic Transaction,6,debit,Restaurants,SHARE DRAFT NO MIN,,
8,6,2012,Tony Burgers Sal,TONY BURGERS - SAL     SALT LAKEElectronic Transaction,7.46,debit,Fast Food,SHARE DRAFT NO MIN,,
8,6,2012,Iceberg Orem Oremelectronic,ICEBERG OREM           OREMElectronic Transaction,4.09,debit,Fast Food,SHARE DRAFT NO MIN,,
8,6,2012,Buy OtherTransfer,Buy OtherTransfer,334.15,credit,Uncategorized,UNIVERSITY OF COLORADO STUDENT ORP,,
8,6,2012,Buy OtherTransfer,Buy OtherTransfer,167.07,credit,Uncategorized,UNIVERSITY OF COLORADO STUDENT ORP,,
8,6,2012,Buy OtherTransfer,Buy OtherTransfer,66.83,credit,Uncategorized,UNIVERSITY OF COLORADO STUDENT ORP,,
8,6,2012,Sell OtherTransfer,Sell OtherTransfer,668.29,debit,Uncategorized,UNIVERSITY OF COLORADO STUDENT ORP,,
8,6,2012,Buy OtherTransfer,Buy OtherTransfer,100.24,credit,Uncategorized,UNIVERSITY OF COLORADO STUDENT ORP,,
8,3,2012,Adobeorem Cafe Electronic,ADOBEOREM CAFE5125     OREMElectronic Transaction,4.25,debit,Restaurants,SHARE DRAFT NO MIN,,
8,2,2012,Smiths Fuel Electronic,SMITHS-FUEL # 9136     PROVOElectronic Transaction,54.7,debit,Gas & Fuel,SHARE DRAFT NO MIN,,
8,2,2012,Check 1087,SHARE DRAFT #   1087,350,debit,Sporting Goods,SHARE DRAFT NO MIN,,
8,1,2012,Netflix,NETFLIX.COM            NETFLIX.CElectronic Transaction,7.99,debit,Movies & DVDs,SHARE DRAFT NO MIN,,
8,1,2012,Paramount Acceptautomatic,PARAMOUNT ACCEPTAutomatic Debit,10.66,debit,Gym,SHARE DRAFT NO MIN,,
8,1,2012,Maceys Provo Ateelectronic 1400 North Street,MACEYS PROVO    1400 N STATEElectronic Transaction,14.71,debit,Groceries,SHARE DRAFT NO MIN,,
8,1,2012,Costa,COSTA VIDA OF OREM     OREMElectronic Transaction,15.91,debit,Travel,SHARE DRAFT NO MIN,,
7,31,2012,Adobe Systems In,ADOBE SYSTEMS IN           PAYROPAYROLL DEDUCTION,1325.48,credit,Paycheck,SHARE DRAFT NO MIN,,
7,30,2012,Maceys Provo Ateelectronic 1400 North Street,MACEYS PROVO    1400 N STATEElectronic Transaction,5.2,debit,Groceries,SHARE DRAFT NO MIN,,
7,30,2012,Wal-Mart,WAL Wal-Mart S  1768 WAL-SAMSElectronic Transaction,31.58,debit,Shopping,SHARE DRAFT NO MIN,,
7,30,2012,Chili's,CHILI'S GRI9090000     OREMElectronic Transaction,40.45,debit,Restaurants,SHARE DRAFT NO MIN,,
7,30,2012,Cubbys Chicago Bee,CUBBYS CHICAGO BEE     PROVOElectronic Transaction,6.78,debit,Restaurants,SHARE DRAFT NO MIN,,
7,30,2012,In-N-Out Burger,IN N OUT BURGER #2     OREMElectronic Transaction,5.6,debit,Fast Food,SHARE DRAFT NO MIN,,
7,27,2012,Internet Transfer Transfer,Internet Transfer Jul 27 2012 13Transfer to 2696239-06,100,debit,Transfer,SHARE DRAFT NO MIN,,
7,27,2012,Sf City Police,SF CITY POLICE         080180445Electronic Transaction,16,debit,Rental Car & Taxi,SHARE DRAFT NO MIN,,
7,25,2012,Redbox,REDBOX *DVD RENTAL     OAKBRKTERElectronic Transaction,1.28,debit,Movies & DVDs,SHARE DRAFT NO MIN,,
7,25,2012,Maverik Country,MAVERICK COUNTRY S     LEHIElectronic Transaction,2.56,debit,Shopping,SHARE DRAFT NO MIN,,
7,24,2012,Hsbc Rsautomatic,HSBC RSAutomatic Debit,32.02,debit,Movies & DVDs,SHARE DRAFT NO MIN,,
7,24,2012,7-Eleven,7-ELEVEN        496 N. UNIVERSITElectronic Transaction,2.05,debit,Fast Food,SHARE DRAFT NO MIN,,
7,24,2012,Check 1086,SHARE DRAFT #   1086,261,debit,Marc Tithing,SHARE DRAFT NO MIN,,
7,23,2012,Kranky Franks Springvilelectronic,KRANKY FRANKS          SPRINGVILElectronic Transaction,8.05,debit,Restaurants,SHARE DRAFT NO MIN,,
7,23,2012,Smiths N Freedom,SMITHS          350 N. FREEDOM BElectronic Transaction,52.32,debit,Groceries,SHARE DRAFT NO MIN,,
7,23,2012,Smiths N Freedomelectronic,SMITHS          350 N. FREEDOMElectronic Transaction,9.35,debit,Groceries,SHARE DRAFT NO MIN,,
7,23,2012,Yogurtland Orem Electronic,YOGURTLAND OREM        OREMElectronic Transaction,6.02,debit,Fast Food,SHARE DRAFT NO MIN,,
7,20,2012,Red Robin,RED ROBIN 416          PROVOElectronic Transaction,17.38,debit,Restaurants,SHARE DRAFT NO MIN,,
7,19,2012,Jason Deli Orem,JASON'S DELI OREM      OREMElectronic Transaction,8.29,debit,Restaurants,SHARE DRAFT NO MIN,,
7,17,2012,North West Provoshare,88 NORTH 500 WEST      PROVOSHARE DEPOSIT,1046.53,credit,Income,SHARE DRAFT NO MIN,,
7,11,2012,Adobeorem Cafe Electronic,ADOBEOREM CAFE5125     OREMElectronic Transaction,4.25,debit,Restaurants,SHARE DRAFT NO MIN,,
7,10,2012,Transfer to STUDENT SAVINGS,MOUNTAIN AMERICAMACU ORIGAutomatic Debit,208,debit,Transfer,SHARE DRAFT NO MIN,,
7,10,2012,Denny's,DENNY'S #7482          PROVOElectronic Transaction,8.15,debit,Restaurants,SHARE DRAFT NO MIN,,
7,9,2012,Smiths N Freedom,SMITHS          350 N. FREEDOM BElectronic Transaction,10.91,debit,Groceries,SHARE DRAFT NO MIN,,
7,9,2012,Einstein Bros,EINSTEIN BROS BAGE     PROVOElectronic Transaction,2.01,debit,Coffee Shops,SHARE DRAFT NO MIN,,
7,9,2012,RadioShack,RADIO SHACK     PROVO TOWN CENTEElectronic Transaction,13.76,debit,Electronics & Software,SHARE DRAFT NO MIN,,
7,9,2012,Cinemark,CINEMARK.COM 285       080024636Electronic Transaction,10,debit,Movies & DVDs,SHARE DRAFT NO MIN,,
7,9,2012,Taco Bell,TACO BELL #25390       PROVOElectronic Transaction,6.44,debit,Fast Food,SHARE DRAFT NO MIN,,
7,6,2012,Pizza Pie Cafe,PIZZA PIE CAFE PRO     801-373-5Electronic Transaction,8.89,debit,Restaurants,SHARE DRAFT NO MIN,,
7,6,2012,Burgers Supreme Provoelectronic,BURGERS SUPREME        PROVOElectronic Transaction,7,debit,Fast Food,SHARE DRAFT NO MIN,,
7,6,2012,Amazon,Amazon.com             AMZN.COM/Electronic Transaction,221.48,debit,Shopping,SHARE DRAFT NO MIN,,
7,5,2012,7-Eleven,7-ELEVEN        545 W. COLUMBIAElectronic Transaction,2.05,debit,Fast Food,SHARE DRAFT NO MIN,,
7,5,2012,Internet Transfer Jul,Internet Transfer Jul 5 2012 14:Transfer from 2696239-06,250,credit,Transfer,SHARE DRAFT NO MIN,,
7,5,2012,Kneader Provo Provoelectronic,KNEADER'S PROVO        PROVOElectronic Transaction,4.3,debit,Restaurants,SHARE DRAFT NO MIN,,
7,5,2012,Supersonic Car Was,SUPERSONIC CAR WAS     PROVOElectronic Transaction,10,debit,Service & Parts,SHARE DRAFT NO MIN,,
7,5,2012,Internet Transfer Jul,Internet Transfer Jul 4 2012 2:1Transfer from 2696239-06,100,credit,Transfer,SHARE DRAFT NO MIN,,
7,3,2012,Denny's,DENNY'S #7482          PROVOElectronic Transaction,5.08,debit,Restaurants,SHARE DRAFT NO MIN,,
7,3,2012,Provo Beach Resort,PROVO BEACH RESORT     PROVOElectronic Transaction,3.76,debit,Hotel,SHARE DRAFT NO MIN,,
7,2,2012,Einstein Bros,EINSTEIN BROS BAGE     PROVOElectronic Transaction,7.32,debit,Coffee Shops,SHARE DRAFT NO MIN,,
7,2,2012,O'Reilly Auto Parts,OREILLY AUTO P  197 NORTH 500 WEElectronic Transaction,12.68,debit,Service & Parts,SHARE DRAFT NO MIN,,
7,2,2012,Netflix,NETFLIX.COM            NETFLIX.CElectronic Transaction,7.99,debit,Movies & DVDs,SHARE DRAFT NO MIN,,
7,2,2012,Wal-Mart,WAL-MART #1768  1355 S SANDHILLElectronic Transaction,20.3,debit,Shopping,SHARE DRAFT NO MIN,,
7,2,2012,Paramount Acceptautomatic,PARAMOUNT ACCEPTAutomatic Debit,26.69,debit,Gym,SHARE DRAFT NO MIN,,
7,2,2012,Check 84,SHARE DRAFT #     84,153.34,debit,Mortgage & Rent,SHARE DRAFT NO MIN,,
6,30,2012,Dividendshare Dividend,DIVIDENDSHARE DIVIDEND,0.03,credit,Investments,PRIME SHARE ACCOUNT,,
6,29,2012,Transfer from PRIME SHARE ACCOUNT,Internet Transfer Jun 29 2012 11Transfer from 2725965-00,370,credit,Transfer,SHARE DRAFT NO MIN,,
6,29,2012,Transfer to SHARE DRAFT NO MIN,Internet Transfer Jun 29 2012 11Transfer to 2725965-06,370,debit,Transfer,PRIME SHARE ACCOUNT,,
6,28,2012,Dickeys Ut Salt,DICKEYS UT317          SALT LAKEElectronic Transaction,9.16,debit,Sports,SHARE DRAFT NO MIN,,
6,28,2012,Del Taco,DEL TACO #877          PROVOElectronic Transaction,5.39,debit,Fast Food,SHARE DRAFT NO MIN,,
6,27,2012,Brick Oven Provoelectronic,BRICK OVEN             PROVOElectronic Transaction,28.61,debit,Restaurants,SHARE DRAFT NO MIN,,
6,27,2012,Costa,COSTA VIDA OF OREM     OREMElectronic Transaction,6.46,debit,Travel,SHARE DRAFT NO MIN,,
6,26,2012,Cinemark,CINEMARK THEATRES      OREMElectronic Transaction,16.5,debit,Movies & DVDs,SHARE DRAFT NO MIN,,
6,26,2012,Cubbys Chicago Bee,CUBBYS CHICAGO BEE     PROVOElectronic Transaction,7.53,debit,Restaurants,SHARE DRAFT NO MIN,,
6,22,2012,Red Robin,RED ROBIN 416          PROVOElectronic Transaction,12.33,debit,Restaurants,SHARE DRAFT NO MIN,,
6,21,2012,Yogurtland Orem Electronic,YOGURTLAND OREM        OREMElectronic Transaction,4.2,debit,Fast Food,SHARE DRAFT NO MIN,,
6,20,2012,Byu Other Automatic,BYU Other Pmt   9121000251Automatic Debit,30,debit,Books & Supplies,SHARE DRAFT NO MIN,,
6,20,2012,Smiths N Freedom,SMITHS          350 N. FREEDOM BElectronic Transaction,60.28,debit,Groceries,SHARE DRAFT NO MIN,,
6,19,2012,Humana,BYU HLTH  HUMAN PE     PROVOElectronic Transaction,15,debit,Health Insurance,SHARE DRAFT NO MIN,,
6,19,2012,Check 1083,SHARE DRAFT #   1083,35.33,debit,Marc Tithing,SHARE DRAFT NO MIN,,
6,18,2012,Target,TARGET T1754 OREM      OremElectronic Transaction,17.58,debit,Shopping,SHARE DRAFT NO MIN,,
6,18,2012,Century Theaters,CENTURY THEATRES 4     SALT LAKEElectronic Transaction,17.5,debit,Movies & DVDs,SHARE DRAFT NO MIN,,
6,18,2012,Rowleys Southridge Santaquinelectronic,ROWLEYS SOUTHRIDGE     SANTAQUINElectronic Transaction,3.51,debit,Fast Food,SHARE DRAFT NO MIN,,
6,18,2012,Hires Big H,HIRES BIG H - 700      SANDYElectronic Transaction,16.88,debit,Restaurants,SHARE DRAFT NO MIN,,
6,18,2012,Outback,OUTBACK 4512           OREMElectronic Transaction,18.33,debit,Restaurants,SHARE DRAFT NO MIN,,
6,15,2012,Brigham Young Un,BRIGHAM YOUNG UN           DIR DPAYROLL DEDUCTION,318.19,credit,Paycheck,SHARE DRAFT NO MIN,,
6,13,2012,Brick Oven Provoelectronic,BRICK OVEN             PROVOElectronic Transaction,13.03,debit,Restaurants,SHARE DRAFT NO MIN,,
6,12,2012,Nellies Diner Electronic,NELLIES DINER          PROVOElectronic Transaction,16.18,debit,Restaurants,SHARE DRAFT NO MIN,,
6,12,2012,Cinemark,CINEMARK.COM 285       080024636Electronic Transaction,20,debit,Movies & DVDs,SHARE DRAFT NO MIN,,
6,12,2012,Check 1081,SHARE DRAFT #   1081,52.5,debit,Charity,SHARE DRAFT NO MIN,,
6,11,2012,Wendy's,WENDYS #4710           PROVOElectronic Transaction,3.85,debit,Fast Food,SHARE DRAFT NO MIN,,
6,11,2012,Coldstone Provoelectronic,COLDSTONE #80          PROVOElectronic Transaction,7.11,debit,Restaurants,SHARE DRAFT NO MIN,,
6,11,2012,Cafe Rio Provo,CAFE RIO PROVO Q35     PROVOElectronic Transaction,8.51,debit,Restaurants,SHARE DRAFT NO MIN,,
6,11,2012,Red Robin,RED ROBIN 416          PROVOElectronic Transaction,19.71,debit,Restaurants,SHARE DRAFT NO MIN,,
6,8,2012,Cubbys Chicago Bee,CUBBYS CHICAGO BEE     PROVOElectronic Transaction,6.78,debit,Restaurants,SHARE DRAFT NO MIN,,
6,8,2012,Transfer to STUDENT SAVINGS,MOUNTAIN AMERICAMACU ORIGAutomatic Debit,208,debit,Transfer,SHARE DRAFT NO MIN,,
6,7,2012,Wal-Mart,WAL-MART #1768  1355 S SANDHILLElectronic Transaction,23.47,debit,Shopping,SHARE DRAFT NO MIN,,
6,7,2012,Spoon It Up,SPOON IT UP FROZEN     PROVOElectronic Transaction,4.04,debit,Restaurants,SHARE DRAFT NO MIN,,
6,6,2012,Check 1082,SHARE DRAFT #   1082,142.81,debit,Mortgage & Rent,SHARE DRAFT NO MIN,,
6,5,2012,Nellies Diner Electronic,NELLIES DINER          PROVOElectronic Transaction,15.11,debit,Restaurants,SHARE DRAFT NO MIN,,
6,5,2012,Pier 1 Imports,PIER 49 PIZZA - PR     PROVOElectronic Transaction,18.33,debit,Furnishings,SHARE DRAFT NO MIN,,
6,4,2012,Trafalga Fun Cente,TRAFALGA FUN CENTE     LEHIElectronic Transaction,6.42,debit,Amusement,SHARE DRAFT NO MIN,,
6,4,2012,Taco Bell,TACO BELL #25390       PROVOElectronic Transaction,2.13,debit,Fast Food,SHARE DRAFT NO MIN,,
6,4,2012,Uncle Sam Oremelectronic,UNCLE SAM'S INC        OREMElectronic Transaction,6.36,debit,Sports,SHARE DRAFT NO MIN,,
6,4,2012,Cinemark,CINEMARK THEATRES      OREMElectronic Transaction,8.75,debit,Movies & DVDs,SHARE DRAFT NO MIN,,
6,4,2012,Spoon It Up,SPOON IT UP FROZEN     PROVOElectronic Transaction,3.92,debit,Fast Food,SHARE DRAFT NO MIN,,
6,1,2012,Brigham Young Un,BRIGHAM YOUNG UN           DIR DPAYROLL DEDUCTION,413.19,credit,Paycheck,SHARE DRAFT NO MIN,,
6,1,2012,Netflix,NETFLIX.COM            NETFLIX.CElectronic Transaction,7.99,debit,Movies & DVDs,SHARE DRAFT NO MIN,,
6,1,2012,Paramount Acceptautomatic,PARAMOUNT ACCEPTAutomatic Debit,10.66,debit,Gym,SHARE DRAFT NO MIN,,
6,1,2012,Smiths N Freedomelectronic,SMITHS          350 N. FREEDOMElectronic Transaction,21.88,debit,Groceries,SHARE DRAFT NO MIN,,
